,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Perfect Instance,0.481,0.256,5,-14.291,0,0.0284,0.727,0.816,0.114,0.0383,104.112,audio_features,69KvYHBTocvA6jLNN7WbQk,spotify:track:69KvYHBTocvA6jLNN7WbQk,https://api.spotify.com/v1/tracks/69KvYHBTocvA6jLNN7WbQk,https://api.spotify.com/v1/audio-analysis/69KvYHBTocvA6jLNN7WbQk,253061,3
Ashes,0.712,0.568,5,-7.864,0,0.0546,0.0947,0,0.169,0.46,130.019,audio_features,2NeyJbL3ROKCjRkAjs77ya,spotify:track:2NeyJbL3ROKCjRkAjs77ya,https://api.spotify.com/v1/tracks/2NeyJbL3ROKCjRkAjs77ya,https://api.spotify.com/v1/audio-analysis/2NeyJbL3ROKCjRkAjs77ya,166356,4
Mi Corazon Encantado,0.726,0.861,5,-4.019,1,0.0348,0.0158,0,0.103,0.781,133.007,audio_features,6NVX0ugkjMSeXJN8wB9JTn,spotify:track:6NVX0ugkjMSeXJN8wB9JTn,https://api.spotify.com/v1/tracks/6NVX0ugkjMSeXJN8wB9JTn,https://api.spotify.com/v1/audio-analysis/6NVX0ugkjMSeXJN8wB9JTn,213547,4
Mi Corazón Es Tuyo,0.543,0.68,11,-5.01,1,0.0464,0.0549,0,0.0897,0.735,159.991,audio_features,1ITcEqIHJwRU1oTBz4M0uE,spotify:track:1ITcEqIHJwRU1oTBz4M0uE,https://api.spotify.com/v1/tracks/1ITcEqIHJwRU1oTBz4M0uE,https://api.spotify.com/v1/audio-analysis/1ITcEqIHJwRU1oTBz4M0uE,182720,4
Someone New,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,audio_features,2DNXgvkyv35vTWvdgjs7qn,spotify:track:2DNXgvkyv35vTWvdgjs7qn,https://api.spotify.com/v1/tracks/2DNXgvkyv35vTWvdgjs7qn,https://api.spotify.com/v1/audio-analysis/2DNXgvkyv35vTWvdgjs7qn,222813,4
"thank u, next",0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4
Karano Kokoro,0.622,0.867,2,-6.313,1,0.0506,0.151,0.00521,0.148,0.633,109.933,audio_features,029G4O2d9hUFn3GhqjKtRT,spotify:track:029G4O2d9hUFn3GhqjKtRT,https://api.spotify.com/v1/tracks/029G4O2d9hUFn3GhqjKtRT,https://api.spotify.com/v1/audio-analysis/029G4O2d9hUFn3GhqjKtRT,264227,4
Lonely,0.681,0.726,7,-5.1,1,0.0453,0.162,0,0.119,0.819,84.98,audio_features,5TI10v8sy9VPp5YhVRVK1f,spotify:track:5TI10v8sy9VPp5YhVRVK1f,https://api.spotify.com/v1/tracks/5TI10v8sy9VPp5YhVRVK1f,https://api.spotify.com/v1/audio-analysis/5TI10v8sy9VPp5YhVRVK1f,176729,4
Ella,0.478,0.732,4,-4.342,0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,audio_features,0tKl8ZVM6xJkhznvJAS3Nq,spotify:track:0tKl8ZVM6xJkhznvJAS3Nq,https://api.spotify.com/v1/tracks/0tKl8ZVM6xJkhznvJAS3Nq,https://api.spotify.com/v1/audio-analysis/0tKl8ZVM6xJkhznvJAS3Nq,259403,3
Passing Time (feat. Logan Henderson),0.621,0.805,7,-4.582,0,0.0517,0.0824,0,0.0849,0.234,90.0,audio_features,6JgUivdBWaSlifgPzJF98t,spotify:track:6JgUivdBWaSlifgPzJF98t,https://api.spotify.com/v1/tracks/6JgUivdBWaSlifgPzJF98t,https://api.spotify.com/v1/audio-analysis/6JgUivdBWaSlifgPzJF98t,260720,4
Amores como el nuestro (Salsa),0.692,0.769,0,-7.002,1,0.0499,0.457,0.0992,0.0413,0.603,179.353,audio_features,0r8RjrJjZ9U3OxZpGsn3v8,spotify:track:0r8RjrJjZ9U3OxZpGsn3v8,https://api.spotify.com/v1/tracks/0r8RjrJjZ9U3OxZpGsn3v8,https://api.spotify.com/v1/audio-analysis/0r8RjrJjZ9U3OxZpGsn3v8,305293,4
Bucket List,0.702,0.186,11,-13.187,1,0.0567,0.389,0.622,0.0972,0.0995,90.032,audio_features,4Zj1SOVdpAjonu9G59wxm5,spotify:track:4Zj1SOVdpAjonu9G59wxm5,https://api.spotify.com/v1/tracks/4Zj1SOVdpAjonu9G59wxm5,https://api.spotify.com/v1/audio-analysis/4Zj1SOVdpAjonu9G59wxm5,133375,4
This Love,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4
looking back,0.455,0.68,2,-6.344,1,0.0383,0.396,0,0.108,0.331,148.057,audio_features,69qM9gloICR03Q61sC8PnN,spotify:track:69qM9gloICR03Q61sC8PnN,https://api.spotify.com/v1/tracks/69qM9gloICR03Q61sC8PnN,https://api.spotify.com/v1/audio-analysis/69qM9gloICR03Q61sC8PnN,186880,4
Hula Hoop,0.793,0.871,6,-3.232,1,0.0915,0.0938,0.000363,0.114,0.962,176.033,audio_features,7trHjqRQdJWcVb3mgOate0,spotify:track:7trHjqRQdJWcVb3mgOate0,https://api.spotify.com/v1/tracks/7trHjqRQdJWcVb3mgOate0,https://api.spotify.com/v1/audio-analysis/7trHjqRQdJWcVb3mgOate0,235840,4
The Place,0.66,0.48,1,-8.316,0,0.0445,0.947,0.657,0.107,0.0409,130.375,audio_features,2JqgHtgVY63W9r5dkbxEXD,spotify:track:2JqgHtgVY63W9r5dkbxEXD,https://api.spotify.com/v1/tracks/2JqgHtgVY63W9r5dkbxEXD,https://api.spotify.com/v1/audio-analysis/2JqgHtgVY63W9r5dkbxEXD,135808,4
Beside U,0.693,0.639,2,-7.293,1,0.291,0.0689,0,0.259,0.315,179.842,audio_features,5SJQSRZ7HhG7J2Jf7ezGIE,spotify:track:5SJQSRZ7HhG7J2Jf7ezGIE,https://api.spotify.com/v1/tracks/5SJQSRZ7HhG7J2Jf7ezGIE,https://api.spotify.com/v1/audio-analysis/5SJQSRZ7HhG7J2Jf7ezGIE,212518,4
We Don't Talk Anymore (Salsa Version),0.682,0.873,1,-5.174,0,0.0426,0.539,9.14e-05,0.224,0.776,100.023,audio_features,7j05zaQbfdY0loj5NXJgYT,spotify:track:7j05zaQbfdY0loj5NXJgYT,https://api.spotify.com/v1/tracks/7j05zaQbfdY0loj5NXJgYT,https://api.spotify.com/v1/audio-analysis/7j05zaQbfdY0loj5NXJgYT,227400,4
Pueblo,0.402,0.356,11,-7.978,0,0.333,0.655,0.437,0.145,0.284,164.452,audio_features,3oYUtjjvbSxN40CQ71ZvTd,spotify:track:3oYUtjjvbSxN40CQ71ZvTd,https://api.spotify.com/v1/tracks/3oYUtjjvbSxN40CQ71ZvTd,https://api.spotify.com/v1/audio-analysis/3oYUtjjvbSxN40CQ71ZvTd,135000,4
Next In Line,0.538,0.816,9,-6.722,1,0.0787,0.00014,4.38e-06,0.374,0.407,129.968,audio_features,2RSVYvx9kGLbyyJ4bmRMbc,spotify:track:2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/tracks/2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/audio-analysis/2RSVYvx9kGLbyyJ4bmRMbc,239707,4
PAPERMOON (ソウルイーター),0.402,0.973,3,-2.013,1,0.0652,0.00375,2.43e-05,0.348,0.28,163.806,audio_features,2aPKfL2i7AFI7xXXjR0Ba3,spotify:track:2aPKfL2i7AFI7xXXjR0Ba3,https://api.spotify.com/v1/tracks/2aPKfL2i7AFI7xXXjR0Ba3,https://api.spotify.com/v1/audio-analysis/2aPKfL2i7AFI7xXXjR0Ba3,261220,4
First,0.587,0.711,1,-6.33,1,0.42,0.171,0,0.125,0.381,98.008,audio_features,3muBQDekYAg7jm6hDu6R0Z,spotify:track:3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/tracks/3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/audio-analysis/3muBQDekYAg7jm6hDu6R0Z,254694,4
Getover,0.613,0.249,7,-9.34,0,0.041,0.857,0.832,0.112,0.367,144.253,audio_features,3YPHW2gvQcZmOtbx1e9tPk,spotify:track:3YPHW2gvQcZmOtbx1e9tPk,https://api.spotify.com/v1/tracks/3YPHW2gvQcZmOtbx1e9tPk,https://api.spotify.com/v1/audio-analysis/3YPHW2gvQcZmOtbx1e9tPk,79448,4
Yo tambien,0.645,0.786,4,-4.248,0,0.0566,0.396,0,0.111,0.738,91.459,audio_features,5A9AILetvfQg3LHyX5X0pV,spotify:track:5A9AILetvfQg3LHyX5X0pV,https://api.spotify.com/v1/tracks/5A9AILetvfQg3LHyX5X0pV,https://api.spotify.com/v1/audio-analysis/5A9AILetvfQg3LHyX5X0pV,306453,4
La Rompe Corazones,0.686,0.85,5,-3.035,0,0.0546,0.111,0,0.29,0.892,176.009,audio_features,0czc1njh2cRd78liAhWxtt,spotify:track:0czc1njh2cRd78liAhWxtt,https://api.spotify.com/v1/tracks/0czc1njh2cRd78liAhWxtt,https://api.spotify.com/v1/audio-analysis/0czc1njh2cRd78liAhWxtt,204341,4
Don't Worry Child,0.659,0.285,10,-9.515,0,0.0283,0.623,0,0.145,0.221,124.92,audio_features,3gIxyPIwD4xJVuspOLnhrU,spotify:track:3gIxyPIwD4xJVuspOLnhrU,https://api.spotify.com/v1/tracks/3gIxyPIwD4xJVuspOLnhrU,https://api.spotify.com/v1/audio-analysis/3gIxyPIwD4xJVuspOLnhrU,184205,4
Eres Mi Bendicion (feat. Alex Zurdo),0.744,0.792,1,-4.816,1,0.0751,0.0962,0,0.101,0.744,96.031,audio_features,3lMZAnQgm5Sjr6KDR0uZNw,spotify:track:3lMZAnQgm5Sjr6KDR0uZNw,https://api.spotify.com/v1/tracks/3lMZAnQgm5Sjr6KDR0uZNw,https://api.spotify.com/v1/audio-analysis/3lMZAnQgm5Sjr6KDR0uZNw,240136,4
Malparida,0.684,0.783,11,-5.681,0,0.044,0.0409,0,0.0943,0.861,93.996,audio_features,5jaqSQEAsIHkTHRhUID7BY,spotify:track:5jaqSQEAsIHkTHRhUID7BY,https://api.spotify.com/v1/tracks/5jaqSQEAsIHkTHRhUID7BY,https://api.spotify.com/v1/audio-analysis/5jaqSQEAsIHkTHRhUID7BY,119500,4
Childhood Memories,0.682,0.198,2,-10.503,1,0.0428,0.897,0.923,0.109,0.356,80.005,audio_features,1NiojUc8KhrjAavgSFlSDn,spotify:track:1NiojUc8KhrjAavgSFlSDn,https://api.spotify.com/v1/tracks/1NiojUc8KhrjAavgSFlSDn,https://api.spotify.com/v1/audio-analysis/1NiojUc8KhrjAavgSFlSDn,97322,4
In My World (Blue Exorcist),0.507,0.829,1,-9.984,0,0.0701,0.000179,5.21e-06,0.078,0.667,95.01,audio_features,0CP6gT5RZf31SATN3HD6IO,spotify:track:0CP6gT5RZf31SATN3HD6IO,https://api.spotify.com/v1/tracks/0CP6gT5RZf31SATN3HD6IO,https://api.spotify.com/v1/audio-analysis/0CP6gT5RZf31SATN3HD6IO,203526,4
American Gods,0.506,0.836,10,-4.541,1,0.0608,0.0117,1.91e-06,0.077,0.619,155.041,audio_features,2S9VWK6M5pOtHRJP2K5Ane,spotify:track:2S9VWK6M5pOtHRJP2K5Ane,https://api.spotify.com/v1/tracks/2S9VWK6M5pOtHRJP2K5Ane,https://api.spotify.com/v1/audio-analysis/2S9VWK6M5pOtHRJP2K5Ane,203079,4
Peace Sign,0.593,0.935,10,-3.853,0,0.0684,0.00221,0,0.315,0.618,100.003,audio_features,5aHfGUxRec6c41luxkDqhX,spotify:track:5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/tracks/5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/audio-analysis/5aHfGUxRec6c41luxkDqhX,238533,4
Often,0.572,0.631,7,-9.836,0,0.0476,0.222,0,0.135,0.0713,134.078,audio_features,4PhsKqMdgMEUSstTDAmMpg,spotify:track:4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/tracks/4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/audio-analysis/4PhsKqMdgMEUSstTDAmMpg,249040,4
Lost in Florence,0.684,0.295,4,-12.773,1,0.077,0.563,0.577,0.111,0.47,118.009,audio_features,5B1tm4NuzSbYUTwk0xEz2a,spotify:track:5B1tm4NuzSbYUTwk0xEz2a,https://api.spotify.com/v1/tracks/5B1tm4NuzSbYUTwk0xEz2a,https://api.spotify.com/v1/audio-analysis/5B1tm4NuzSbYUTwk0xEz2a,92271,4
thank you,0.667,0.881,9,-3.366,1,0.0815,0.35,0,0.0742,0.711,104.968,audio_features,6zN6wjHO3ALVCIQQhSqqqN,spotify:track:6zN6wjHO3ALVCIQQhSqqqN,https://api.spotify.com/v1/tracks/6zN6wjHO3ALVCIQQhSqqqN,https://api.spotify.com/v1/audio-analysis/6zN6wjHO3ALVCIQQhSqqqN,168842,4
Negrita Linda,0.732,0.834,0,-6.435,1,0.209,0.172,0,0.0326,0.862,104.998,audio_features,2fNqDNHYxCHnl5adfdoLb4,spotify:track:2fNqDNHYxCHnl5adfdoLb4,https://api.spotify.com/v1/tracks/2fNqDNHYxCHnl5adfdoLb4,https://api.spotify.com/v1/audio-analysis/2fNqDNHYxCHnl5adfdoLb4,209286,4
laze.,0.382,0.16,3,-14.655,1,0.109,0.968,0.41,0.31,0.285,78.489,audio_features,7yVBYNoE7pJcQtzA81KAsO,spotify:track:7yVBYNoE7pJcQtzA81KAsO,https://api.spotify.com/v1/tracks/7yVBYNoE7pJcQtzA81KAsO,https://api.spotify.com/v1/audio-analysis/7yVBYNoE7pJcQtzA81KAsO,98000,4
Silence,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
Monday Loop,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,audio_features,5qC17VMNoZdF2gAw28FtsV,spotify:track:5qC17VMNoZdF2gAw28FtsV,https://api.spotify.com/v1/tracks/5qC17VMNoZdF2gAw28FtsV,https://api.spotify.com/v1/audio-analysis/5qC17VMNoZdF2gAw28FtsV,91505,3
Find A Way,0.773,0.581,8,-8.466,1,0.432,0.0352,0,0.485,0.711,94.093,audio_features,2MAaiV0bbeq4FpSwPe2rR8,spotify:track:2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/tracks/2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/audio-analysis/2MAaiV0bbeq4FpSwPe2rR8,203067,4
Dime Cuantas Veces,0.911,0.632,1,-2.94,1,0.118,0.201,9.26e-06,0.0791,0.832,99.988,audio_features,4MWb6mltydQn84NrTm7Gpl,spotify:track:4MWb6mltydQn84NrTm7Gpl,https://api.spotify.com/v1/tracks/4MWb6mltydQn84NrTm7Gpl,https://api.spotify.com/v1/audio-analysis/4MWb6mltydQn84NrTm7Gpl,207249,4
Exótica,0.721,0.619,6,-7.464,1,0.0462,0.0101,1.13e-05,0.082,0.569,159.936,audio_features,6xRAt6Ui9UoB0ATXyf1pM5,spotify:track:6xRAt6Ui9UoB0ATXyf1pM5,https://api.spotify.com/v1/tracks/6xRAt6Ui9UoB0ATXyf1pM5,https://api.spotify.com/v1/audio-analysis/6xRAt6Ui9UoB0ATXyf1pM5,160560,4
Any Given Place,0.302,0.406,4,-9.104,1,0.0287,0.399,0.782,0.115,0.0577,141.029,audio_features,0yoBjLzmlk2uzxxh3UzUPB,spotify:track:0yoBjLzmlk2uzxxh3UzUPB,https://api.spotify.com/v1/tracks/0yoBjLzmlk2uzxxh3UzUPB,https://api.spotify.com/v1/audio-analysis/0yoBjLzmlk2uzxxh3UzUPB,184681,4
Back To The Funk,0.748,0.928,2,-3.696,1,0.056,0.0876,0,0.48,0.878,115.988,audio_features,3UHgHCBm8NIQ572y0wtxJZ,spotify:track:3UHgHCBm8NIQ572y0wtxJZ,https://api.spotify.com/v1/tracks/3UHgHCBm8NIQ572y0wtxJZ,https://api.spotify.com/v1/audio-analysis/3UHgHCBm8NIQ572y0wtxJZ,290193,4
Floating Vibes,0.567,0.735,4,-7.296,1,0.0294,0.0368,0.000824,0.149,0.509,126.857,audio_features,5ElF4NdnaSCHlJLCqHyy0u,spotify:track:5ElF4NdnaSCHlJLCqHyy0u,https://api.spotify.com/v1/tracks/5ElF4NdnaSCHlJLCqHyy0u,https://api.spotify.com/v1/audio-analysis/5ElF4NdnaSCHlJLCqHyy0u,234497,4
L'anniversaire,0.345,0.0866,6,-23.381,1,0.038,0.749,0.765,0.125,0.0624,127.978,audio_features,237AfZdkhsFMTS2mbafjpG,spotify:track:237AfZdkhsFMTS2mbafjpG,https://api.spotify.com/v1/tracks/237AfZdkhsFMTS2mbafjpG,https://api.spotify.com/v1/audio-analysis/237AfZdkhsFMTS2mbafjpG,165327,4
Ana,0.763,0.58,8,-6.196,1,0.144,0.0466,1.6e-05,0.154,0.608,175.937,audio_features,5iw28wvyHgj4ppOu5AdcEU,spotify:track:5iw28wvyHgj4ppOu5AdcEU,https://api.spotify.com/v1/tracks/5iw28wvyHgj4ppOu5AdcEU,https://api.spotify.com/v1/audio-analysis/5iw28wvyHgj4ppOu5AdcEU,212011,4
all that's left,0.483,0.922,3,-4.489,1,0.0432,0.0167,0.000217,0.0893,0.434,100.056,audio_features,3QM7nsNFSFZUyyAvxULu0v,spotify:track:3QM7nsNFSFZUyyAvxULu0v,https://api.spotify.com/v1/tracks/3QM7nsNFSFZUyyAvxULu0v,https://api.spotify.com/v1/audio-analysis/3QM7nsNFSFZUyyAvxULu0v,244987,4
Bad Day,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,audio_features,0mUyMawtxj1CJ76kn9gIZK,spotify:track:0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640,4
Stay Awhile,0.421,0.922,1,-3.899,1,0.053,0.000138,0,0.151,0.6,90.369,audio_features,4vkEb0zbUqi7n2n9ivvdhJ,spotify:track:4vkEb0zbUqi7n2n9ivvdhJ,https://api.spotify.com/v1/tracks/4vkEb0zbUqi7n2n9ivvdhJ,https://api.spotify.com/v1/audio-analysis/4vkEb0zbUqi7n2n9ivvdhJ,204470,4
Memories Fade - Nymano Remix,0.636,0.288,9,-8.037,0,0.0433,0.487,0.952,0.156,0.217,86.059,audio_features,6VQDss1siF7dYxt70BAXjs,spotify:track:6VQDss1siF7dYxt70BAXjs,https://api.spotify.com/v1/tracks/6VQDss1siF7dYxt70BAXjs,https://api.spotify.com/v1/audio-analysis/6VQDss1siF7dYxt70BAXjs,145131,4
Sigo Extrañándote,0.872,0.865,9,-4.248,1,0.244,0.174,3.35e-05,0.159,0.935,93.035,audio_features,0hzpPkB4bk9UixbDoqmhBV,spotify:track:0hzpPkB4bk9UixbDoqmhBV,https://api.spotify.com/v1/tracks/0hzpPkB4bk9UixbDoqmhBV,https://api.spotify.com/v1/audio-analysis/0hzpPkB4bk9UixbDoqmhBV,202373,4
Sleepwell,0.637,0.394,7,-13.536,1,0.286,0.605,0.305,0.0968,0.361,132.015,audio_features,2RycgtfFQZOPgEGrzBGE0j,spotify:track:2RycgtfFQZOPgEGrzBGE0j,https://api.spotify.com/v1/tracks/2RycgtfFQZOPgEGrzBGE0j,https://api.spotify.com/v1/audio-analysis/2RycgtfFQZOPgEGrzBGE0j,332173,4
Amiga Mía,0.629,0.703,2,-4.875,1,0.0504,0.519,0,0.11,0.402,144.016,audio_features,6kQYMqjobmB8MkWwa9OUyA,spotify:track:6kQYMqjobmB8MkWwa9OUyA,https://api.spotify.com/v1/tracks/6kQYMqjobmB8MkWwa9OUyA,https://api.spotify.com/v1/audio-analysis/6kQYMqjobmB8MkWwa9OUyA,290973,4
Infinity,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720,4
Past Memory,0.645,0.103,1,-13.433,1,0.0544,0.727,0.574,0.162,0.684,83.352,audio_features,6D9aEEk9S1ZHKaxqEQhVbO,spotify:track:6D9aEEk9S1ZHKaxqEQhVbO,https://api.spotify.com/v1/tracks/6D9aEEk9S1ZHKaxqEQhVbO,https://api.spotify.com/v1/audio-analysis/6D9aEEk9S1ZHKaxqEQhVbO,129668,4
Mikado,0.817,0.0695,4,-12.188,0,0.574,0.259,3.06e-05,0.0678,0.719,72.379,audio_features,2zEiCXRsy2RWAo7FRKmqGc,spotify:track:2zEiCXRsy2RWAo7FRKmqGc,https://api.spotify.com/v1/tracks/2zEiCXRsy2RWAo7FRKmqGc,https://api.spotify.com/v1/audio-analysis/2zEiCXRsy2RWAo7FRKmqGc,74692,4
Tren a la Luna,0.65,0.852,1,-7.348,0,0.0844,0.0163,0.0101,0.28,0.903,119.996,audio_features,6JCO6XWIAWAQcG2UG7pZAG,spotify:track:6JCO6XWIAWAQcG2UG7pZAG,https://api.spotify.com/v1/tracks/6JCO6XWIAWAQcG2UG7pZAG,https://api.spotify.com/v1/audio-analysis/6JCO6XWIAWAQcG2UG7pZAG,226446,4
Profundidad,0.498,0.829,9,-6.05,1,0.0356,0.0805,0,0.158,0.55,86.013,audio_features,61insOLZRqMAefTQauiDKK,spotify:track:61insOLZRqMAefTQauiDKK,https://api.spotify.com/v1/tracks/61insOLZRqMAefTQauiDKK,https://api.spotify.com/v1/audio-analysis/61insOLZRqMAefTQauiDKK,250053,4
Häwelmann,0.831,0.217,5,-11.776,0,0.0634,0.854,0.486,0.111,0.599,82.01,audio_features,3KCDFiYbwj4BiVnuekm6M4,spotify:track:3KCDFiYbwj4BiVnuekm6M4,https://api.spotify.com/v1/tracks/3KCDFiYbwj4BiVnuekm6M4,https://api.spotify.com/v1/audio-analysis/3KCDFiYbwj4BiVnuekm6M4,102398,4
"Core Pride (From ""Ao no Exorcist"")",0.534,0.955,2,-5.164,0,0.164,0.00125,4.89e-06,0.102,0.323,92.545,audio_features,6GWOVBVL74X89FxhuQooo9,spotify:track:6GWOVBVL74X89FxhuQooo9,https://api.spotify.com/v1/tracks/6GWOVBVL74X89FxhuQooo9,https://api.spotify.com/v1/audio-analysis/6GWOVBVL74X89FxhuQooo9,259459,4
OdeToYou,0.672,0.356,3,-10.683,0,0.0366,0.503,0.814,0.111,0.149,81.015,audio_features,1EXoOvL1g5UssQmQdgT4JM,spotify:track:1EXoOvL1g5UssQmQdgT4JM,https://api.spotify.com/v1/tracks/1EXoOvL1g5UssQmQdgT4JM,https://api.spotify.com/v1/audio-analysis/1EXoOvL1g5UssQmQdgT4JM,181481,4
Aprovéchate,0.741,0.686,9,-7.25,0,0.0291,0.0742,0.0289,0.0957,0.466,113.993,audio_features,2GvI8j0DaIAGvubj5NinEF,spotify:track:2GvI8j0DaIAGvubj5NinEF,https://api.spotify.com/v1/tracks/2GvI8j0DaIAGvubj5NinEF,https://api.spotify.com/v1/audio-analysis/2GvI8j0DaIAGvubj5NinEF,254173,4
Escape,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,audio_features,5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,276493,4
In the Clouds,0.318,0.0466,1,-20.373,0,0.0347,0.93,0.936,0.201,0.0384,73.629,audio_features,2AvDzQfRf5Bx8PX0qRWLRc,spotify:track:2AvDzQfRf5Bx8PX0qRWLRc,https://api.spotify.com/v1/tracks/2AvDzQfRf5Bx8PX0qRWLRc,https://api.spotify.com/v1/audio-analysis/2AvDzQfRf5Bx8PX0qRWLRc,176797,4
Moonlight and Rain,0.573,0.433,1,-11.925,0,0.162,0.58,0.197,0.061,0.704,84.971,audio_features,5v22rWeZfvxvsn2itRzOog,spotify:track:5v22rWeZfvxvsn2itRzOog,https://api.spotify.com/v1/tracks/5v22rWeZfvxvsn2itRzOog,https://api.spotify.com/v1/audio-analysis/5v22rWeZfvxvsn2itRzOog,234127,4
If I Can't Have You,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,audio_features,6LsAAHotRLMOHfCsSfYCsz,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4
she(was),0.732,0.462,5,-7.963,1,0.0363,0.903,0,0.176,0.518,121.061,audio_features,6NV8bM1StHDcWMoTVWix1J,spotify:track:6NV8bM1StHDcWMoTVWix1J,https://api.spotify.com/v1/tracks/6NV8bM1StHDcWMoTVWix1J,https://api.spotify.com/v1/audio-analysis/6NV8bM1StHDcWMoTVWix1J,248454,4
"It's All in the Game (From ""Boruto: Naruto Next Generations"")",0.435,0.876,5,-2.284,1,0.081,0.00745,0.000337,0.119,0.675,172.051,audio_features,1uXBMvKW47cZLjWFMi8tCr,spotify:track:1uXBMvKW47cZLjWFMi8tCr,https://api.spotify.com/v1/tracks/1uXBMvKW47cZLjWFMi8tCr,https://api.spotify.com/v1/audio-analysis/1uXBMvKW47cZLjWFMi8tCr,85070,4
Ella o Yo,0.764,0.572,5,-5.884,1,0.032,0.572,0,0.0969,0.731,111.376,audio_features,2yAwZl4HZ973rwdEdNPGEt,spotify:track:2yAwZl4HZ973rwdEdNPGEt,https://api.spotify.com/v1/tracks/2yAwZl4HZ973rwdEdNPGEt,https://api.spotify.com/v1/audio-analysis/2yAwZl4HZ973rwdEdNPGEt,185219,4
Te Quiero Ver Bailar,0.868,0.493,2,-9.687,1,0.139,0.228,6.18e-06,0.103,0.551,94.026,audio_features,7JmNJEEDcX4ul9FpQ9sRRs,spotify:track:7JmNJEEDcX4ul9FpQ9sRRs,https://api.spotify.com/v1/tracks/7JmNJEEDcX4ul9FpQ9sRRs,https://api.spotify.com/v1/audio-analysis/7JmNJEEDcX4ul9FpQ9sRRs,196602,4
"Now, I See",0.679,0.178,5,-19.16,1,0.0894,0.904,0.135,0.068,0.0735,104.238,audio_features,7xCYaDqhAOs5TfeDvY9Dqn,spotify:track:7xCYaDqhAOs5TfeDvY9Dqn,https://api.spotify.com/v1/tracks/7xCYaDqhAOs5TfeDvY9Dqn,https://api.spotify.com/v1/audio-analysis/7xCYaDqhAOs5TfeDvY9Dqn,163534,4
